,anom1,anom2,anom3,anom4,anom5,anom6,anom7,anom8,anom9,anom10,anom11,anom12
1970,-0.5126176388983472,-0.19022392275212496,-2.2586360034797335,-1.7061598639455786,-4.4150650921658965,-3.176782513990819,-0.5894497627749651,0.3068575980401995,-2.1392166314801777,-1.2739546929370817,-1.1274693877551023,-4.050578533971987
1971,-2.7684240905112505,-1.447175893195475,1.6800736739396216,-2.6681598639455775,0.11445103686636138,-0.901282513990818,-1.180256214387871,-1.3581424019597996,-4.636716631480176,-3.941535338098374,-2.089469387755103,-6.163159179133277
1972,-4.6840692518015725,-2.568795351323553,-5.481216648641023,-1.1696598639455784,1.769753456221201,0.6465508193425116,-0.4641271821298041,-1.5371746600243128,-2.287216631480174,-5.14105146713063,-4.105969387755103,-4.874126921068761
1973,-5.20326280018867,-1.419152494180696,-1.488797293802314,-1.4471598639455783,-0.5300650921658967,2.095717486009182,-2.451385246645934,-1.0358843374436688,3.336783368519825,-2.455567596162888,-7.620969387755102,-2.7078365984881163
1974,0.5257694578758461,-2.8859382084664107,-4.765087616382959,-6.090659863945579,-1.6937747695852519,-3.7132825139908174,-2.8094497627749675,-5.207335950346895,1.468283368519824,0.6595936941596925,0.8150306122448976,-1.2397720823590839
1975,2.9785113933597174,-0.7390724449196124,-0.12815213251199165,-0.8551598639455777,1.9763865207373286,-1.5302825139908194,0.019259914644390363,-5.261045627766251,-0.9182166314801776,-3.923632112291923,-1.5159693877551028,3.397163401511884
1976,0.9017371998113299,3.8731689343907316,-2.634603745415217,3.436840136054423,-6.294903801843316,2.2437174860091815,-0.3746110530975457,1.0766963077176221,-2.287216631480174,1.8770130489984016,5.495530612244898,5.169582756350594
1977,-2.1060047356725407,-0.5866524941806963,1.5368478674880084,-3.2416598639455785,-1.4968392857142838,-2.9177825139908187,-1.7173529885814176,-1.3050721254621038,-4.137216631480175,1.1787872425467878,0.2785306122448974,0.0671634015118836
1978,-3.5919724776080244,-3.6526310656092678,-0.3071843905765075,-1.8541598639455783,-1.022403801843316,-0.3647825139908214,-1.681546536968515,-2.2891101438952823,2.115783368519825,3.130238855450015,-1.4234693877551026,-1.060739824294568
1979,-2.231327316317702,-0.4711414104368541,-3.9952489067055397,-0.9291598639455785,-3.9137747695852507,-5.2883342381287495,-2.3618691176136757,-3.0410456277662483,-1.1032166314801763,-1.5962127574532108,-1.312469387755102,1.1055504982860773
1980,0.6517093911350234,0.3449546486764463,-1.7017178007147562,1.1798401360544233,-0.7693715437788011,0.7637174860091811,-0.6431594401943244,1.5958898561047192,0.0807833685198247,0.015077565127432635,0.40803061224489756,1.9939375950602702
1981,-4.486470685493329,-0.9724079886861907,-4.514442455092636,-2.853159863945578,-0.6953715437787995,-4.022496799705106,-3.1644275158339212,-2.1458843374436682,-5.136216631480176,-4.0537288864854695,-1.478969387755102,-0.21928821139134191
1982,-1.0598595743822177,-3.4012953513235535,-5.629664229286185,-7.256159863945578,-3.681032834101382,-5.896282513990819,-5.321272343420127,-3.662353871493849,-2.456268355618107,-4.299599854227406,-4.390969387755103,-3.459772082359084
1983,-0.07935957438221797,-2.1744172725058193,-1.1844424550926371,-4.000159863945578,0.07864458525345874,-2.6587825139908183,-0.7505787950330287,-1.322335950346897,-0.4927166314801781,-0.7368579187435351,-5.308469387755102,-3.817836598488116
1984,-0.6916498969628626,-0.2695096370378387,-3.3149263260603785,2.252840136054422,-0.7628070276497674,1.9107174860091831,-1.3234820208394815,-1.6087875632501216,-6.357216631480176,-5.392336029342612,-5.049469387755103,-2.725739824294568
1985,2.1549630062629435,-0.7749560656092673,1.8489607707138154,-0.707159863945579,-0.01087154377879962,1.6517174860091792,-2.576707827291095,2.0434705012660075,-6.505216631480176,-2.043793402614501,-2.866469387755103,4.6584147919457
1986,-0.978101509866089,-1.141652494180696,-1.7036360034797333,3.8623401360544225,0.5978381336405558,1.1152174860091826,-3.865740085355611,0.7365350173950418,2.5042833685198254,-1.3813740477757932,1.8510306122448972,1.8216795305441424
1987,-1.389875703414476,4.121962037839008,2.4499123836170407,1.7533401360544225,3.2654187788018465,2.749596796354009,3.9579695920637405,0.32476082384665617,0.8207833685198231,3.7389485328693706,0.9815306122448986,-3.0300946630042453
1988,-0.42310150986608885,-2.9255810656092676,-0.9517005196087656,3.954840136054422,0.4009026497695878,1.1152174860091826,1.6305502372250338,-1.419426521066498,-0.8812166314801786,5.296529178030658,-3.4769693877551027,-0.7205785339719872
1989,-0.20826280018866994,-0.8245096370378393,1.841202706197687,2.3268401360544217,-0.8702263824884771,0.282717486009183,0.6100663662572927,-0.4271746600243169,0.6912833685198265,-1.6499224348725665,2.3505306122448983,4.81151824022156
1990,0.505285586908105,2.6910260772478756,-5.64541019702812,-3.2064931972789115,-5.685710253456219,-2.3084491806574867,1.16216314045084,2.4856729484295244,3.87195003518649,2.4524969199661424,1.534030612244897,-3.0296107920365034
1991,1.763350103037137,-0.21045175526444027,1.386847867488009,3.4935068027210896,7.475580069124424,-0.00844918065748601,-1.418482020839484,1.8583092109434283,2.4719500351864916,2.5492711135145303,2.1340306122448967,2.776840820866722
1992,0.021414619166169047,0.29816893439073233,3.257815609423493,-0.13982653061224504,-0.3631296082949298,-0.7084491806574853,-0.45074008535561205,0.6002446948143962,2.87195003518649,2.2912065973854983,1.9673639455782306,-0.7392882113913419
1993,2.698833974004879,-0.1304024941806965,3.870718835229945,1.9935068027210896,2.02396716589862,3.124884152675847,3.420227656579872,2.4571871913080834,0.6386167018531559,1.3234646619016264,2.000697278911564,0.6155504982860771
1994,-2.720520864704799,5.441026077247875,-2.4196037454152175,-2.139826530612244,-2.717968317972348,-4.375115847324151,-0.6442884724523879,1.0841156625563322,2.2386167018531573,-0.3862127574532117,-5.23263605442177,-0.5779978888106969
1995,0.24722107077907207,0.7550654861148702,1.773944641681557,1.6268401360544225,-1.395387672811058,2.824884152675846,3.258937333999228,3.0195995335240724,0.7052833685198223,3.9686259522242064,6.400697278911564,0.9058730789312381
1996,-0.8818111872854439,1.9410260772478756,4.515880125552525,0.7601734693877553,4.411063940092168,-1.6084491806574839,-0.06364331116206401,0.5679866302982646,-0.2947166314801777,0.4524969199661424,1.5673639455782302,-0.6747720823590839
1997,-1.043101509866089,-2.666116779894982,0.902976899746073,-0.5731598639455786,-5.492161866359445,-3.475115847324151,1.6460341081927758,3.3744382432014923,-0.8613832981468441,-1.0313740477757918,0.534030612244897,0.0349053369957546
1998,0.956898490133911,-1.4875453513235533,-0.742184390576508,-1.4064931972789116,-0.29861347926267,0.35821748600918113,1.3879695920637438,-0.6578198213146358,3.4719500351864916,-1.6765353380983736,-2.3993027210884357,0.19619565957639962
1999,-1.4624563485757665,-0.8656241690575435,1.67717044813317,2.6268401360544225,1.0562252304147481,4.191550819342513,0.19442120496696802,1.5679866302982646,-0.22804996481351125,5.581529178030658,2.2673639455782313,2.647808562802206
2000,-0.10761763889834697,-1.916116779894982,3.354589802971879,-0.8398265306122443,7.540096198156684,2.358217486009181,0.8718405598056798,3.8905672754595564,3.405283368519825,-1.9023417897112758,-1.799302721088436,3.099421466028013
2001,-2.268907961478992,3.0481689343907323,-0.19379729380231403,1.4935068027210896,0.9271929723502321,3.991550819342514,4.16216314045084,2.4066963077176204,2.2719500351864887,4.000884016740338,-0.13263605442176907,-2.352191437197794
2002,2.827866232069395,-0.6661167798949821,0.838460770713815,-5.606493197278912,0.34654781105991006,3.7248841526758483,4.033130882386324,0.08411566255633218,3.638616701853156,2.1621743393209822,1.6006972789115634,-2.1263849855848904
2003,-0.8172950582531855,-2.693210375954095,5.451363996520267,1.6935068027210889,1.8626768433179741,3.0582174860091804,2.291195398515356,2.084115662556332,1.4719500351864916,4.646045307062918,-2.999302721088436,-2.416707566230052
2004,-1.6237466711564115,-0.7018310656092677,-0.35508761638295905,-1.7064931972789115,-2.201839285714284,-2.8084491806574867,2.581517979160516,2.4712124367498802,-0.6947166314801763,-2.3862127574532117,-1.7659693877551028,0.1639375950602706
2005,-2.236649896962863,1.155311791533589,-5.580894067995862,-1.5064931972789113,0.70138652073733,3.2582174860091797,2.51700185012826,1.1808898561047165,2.405283368519825,0.25894853286936836,1.6673639455782299,-0.2876753081655359
2006,1.763350103037137,1.4410260772478756,5.322331738455751,2.7601734693877553,3.701386520737328,1.1582174860091818,1.16216314045084,0.40669630771762044,-1.6280499648135098,0.42023885545001427,0.13403061224489754,2.260711788608658
2007,-2.33342409051125,3.099893072321767,2.161041415875105,1.3268401360544217,1.0562252304147481,1.524884152675849,1.0008728178701958,1.6325027593305244,2.3052833685198237,-1.9668579187435338,4.467363945578231,-1.0618688565526324
2008,4.860124296585524,0.08388322010501792,1.128783351358976,2.2935068027210885,3.798160714285716,-1.8084491806574867,0.7750663662572919,-1.3997553051856038,1.9719500351864916,1.0008840167403363,4.134030612244897,1.325227917640916
2009,1.473027522391976,2.0124546486764467,1.386847867488009,-0.9398265306122449,-2.814742511520736,-1.3417825139908182,0.8718405598056798,-1.3997553051856038,1.0719500351864895,-0.7733095316467598,2.700697278911565,0.3252279176409161
2010,5.537543651424234,-0.6661167798949821,-1.613152132511991,-1.2064931972789115,-3.524419930875574,-3.5417825139908174,-2.418482020839484,-0.9804004664759276,1.8719500351864902,-0.3862127574532117,0.36736394557823093,0.9703892079634961
2011,3.376253328843588,0.7205827274941807,-1.097023100253927,1.360173469387755,2.378805875576038,-1.4417825139908196,-1.418482020839484,1.1486317915885884,2.4386167018531566,0.12991627480485235,-0.5659693877551026,2.873615014415109
2012,1.569801715940363,1.5481689343907323,3.354589802971879,3.2935068027210885,0.959451036866362,1.0915508193425154,0.9040986243218079,-1.7868520793791518,-2.4280499648135105,0.5492711135145303,1.4673639455782306,-2.384449501713923
2013,5.63431784497262,1.2981689343907323,1.515880125552525,2.4601734693877546,1.798160714285716,1.2248841526758483,1.0008728178701958,-2.1739488535727,-0.5947166314801748,-0.8378256606790178,2.6340306122448967,4.099421466028013
2014,4.98915655465004,6.012454648676446,5.935234964262203,2.1601734693877557,-0.4276457373271878,2.991550819342514,-2.353965891807224,-0.8513682084114116,0.30528336851982374,2.2266904683532385,2.4340306122448974,0.0994214660280126
2015,-1.3979402195435084,5.2033413481838355,0.99975109329446,2.8268401360544217,0.5078381336405542,1.56511403773332,-0.547514278904,1.1808898561047165,0.03861670185315802,1.6460453070629182,-1.6993027210884364,-3.0296107920365034
2016,-2.33342409051125,-2.666116779894982,2.290073673939621,-0.5731598639455786,2.34654781105991,0.6582174860091818,1.033130882386324,0.8905672754595564,-2.0280499648135084,-3.41847082196934,1.6006972789115634,0.9381311434473671
2017,2.860124296585524,0.8695975058193035,-1.613152132511991,1.5935068027210892,1.6368703917050702,2.024884152675849,1.7428083017411637,0.5034705012660083,0.7719500351864887,1.4847549844822723,0.5006972789115638,5.647808562802207
2018,1.343995264327459,-4.844688208466411,-1.161539229286185,2.0935068027210892,-1.65345218894009,0.19155081934251328,-1.6442884724523879,-0.10943272454044362,-3.1613832981468413,-0.3862127574532117,4.06736394557823,0.7445827563505931
